Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"France","","","FR03021","","SPO-FR03021_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","2000","30.000","ug/m3","95.90","","Traffic","urban","5.4482","43.5241","182.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03022","","SPO-FR03022_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2000","23.250","ug/m3","96.18","","Industrial","suburban","5.4142","43.4508","257.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03022","","SPO-FR03022_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2000","0.000","count","96.68","","Industrial","suburban","5.4142","43.4508","257.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03024","","SPO-FR03024_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","2000","39.000","ug/m3","93.17","","Industrial","urban","5.6261","43.4819","233.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03024","","SPO-FR03024_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","2000","28.000","ug/m3","93.17","","Industrial","urban","5.6261","43.4819","233.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03026","","SPO-FR03026_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","3.250","ug/m3","1.09","","Industrial","rural","5.5339","43.4339","350.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03035","","SPO-FR03035_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","2000","6230.000","ug/m3","98.09","","Background","suburban","5.4563","43.3391","117.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","2000","38083.000","ug/m3","96.81","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00007_100","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","2000","42.000","ug/m3","94.35","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2000","95.000","ug/m3","98.37","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2000","0.000","count","98.37","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03037","","SPO-FR03037_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","2000","20.000","ug/m3","95.90","","Background","suburban","5.5114","43.2833","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03038","","SPO-FR03038_00007_100","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","2000","105.625","ug/m3","95.63","","Background","urban","5.3869","43.2824","18.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03038","","SPO-FR03038_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","2000","2997.000","ug/m3","95.63","","Background","urban","5.3869","43.2824","18.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03045","","SPO-FR03045_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","8.045","ug/m3","96.72","","Background","urban","5.4110","43.2602","44.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03045","","SPO-FR03045_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2000","7.000","ug/m3","96.72","","Background","urban","5.4110","43.2602","44.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03045","","SPO-FR03045_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2000","170.000","ug/m3","96.27","","Background","urban","5.4110","43.2602","44.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03048","","SPO-FR03048_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2000","0.000","count","52.39","","Background","suburban","5.4612","43.5558","296.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03061","","SPO-FR03061_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","2000","123.043","ug/m3","94.81","","Background","suburban","5.8995","43.1464","59.0","Toulon                                                                          ","FR032C2                                           ","334333","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03065","","SPO-FR03065_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","2000","15.000","ug/m3","97.81","","Background","urban","5.8817","43.1019","1.0","Toulon                                                                          ","FR032C2                                           ","334333","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03023","","SPO-FR03023_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2000","49.083","ug/m3","95.36","","Industrial","rural","5.4642","43.4417","259.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03024","","SPO-FR03024_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2000","0.000","count","93.17","","Industrial","urban","5.6261","43.4819","233.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03024","","SPO-FR03024_00007_100","O3","Ozone (air)","P1Y-dx-avg","1 year daymax average","2000","78.138","ug/m3","90.71","","Industrial","urban","5.6261","43.4819","233.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03080","","SPO-FR03080_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","2000","15.000","ug/m3","97.81","","Background","urban","4.8043","43.9497","19.0","Avignon                                                                         ","FR039C2                                           ","109451","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03027","","SPO-FR03027_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2000","0.000","count","97.00","","Background","rural","5.7274","43.3352","682.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","2000","32.000","ug/m3","98.36","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","2000","107.261","ug/m3","98.36","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03036","","SPO-FR03036_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","2000","221.000","ug/m3","94.35","","Background","suburban","5.4148","43.5283","294.0","Aix-en-Provence                                                                 ","FR202C1                                           ","142482","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03037","","SPO-FR03037_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","2000","26.000","ug/m3","95.90","","Background","suburban","5.5114","43.2833","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03037","","SPO-FR03037_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2000","118.000","ug/m3","96.79","","Background","suburban","5.5114","43.2833","74.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03038","","SPO-FR03038_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2000","42.192","ug/m3","93.28","","Background","urban","5.3869","43.2824","18.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04002","","SPO-FR04002_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2000","34.855","ug/m3","98.29","","Background","urban","2.2947","48.9297","28.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03046","","SPO-FR03046_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","15.247","ug/m3","96.48","","Background","suburban","5.6076","43.1866","46.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04008","","SPO-FR04008_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","2000","25.000","ug/m3","90.16","","Background","urban","2.3306","48.7994","51.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04008","","SPO-FR04008_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","39.008","ug/m3","77.95","","Background","urban","2.3306","48.7994","51.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04013","","SPO-FR04013_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2000","1.045","mg/m3","96.98","","Traffic","suburban","2.1839","48.8814","35.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04018","","SPO-FR04018_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","2000","87.125","ug/m3","98.91","","Background","urban","2.3847","48.9039","42.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01003","","SPO-FR01003_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","2000","159.000","ug/m3","91.95","","Traffic","rural","6.1494","49.3494","155.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01006","","SPO-FR01006_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","2000","83.292","ug/m3","97.00","","Industrial","suburban","6.1400","49.3208","158.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01008","","SPO-FR01008_00007_100","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2000","7827.000","ug/m3","85.60","","Background","suburban","6.0508","49.2602","300.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01008","","SPO-FR01008_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2000","0.000","count","95.61","","Background","suburban","6.0508","49.2602","300.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01015","","SPO-FR01015_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2000","12.000","count","91.80","","Industrial","suburban","6.0514","48.8847","186.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01003","","SPO-FR01003_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2000","185.000","ug/m3","96.93","","Traffic","rural","6.1494","49.3494","155.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01003","","SPO-FR01003_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2000","142.000","ug/m3","96.93","","Traffic","rural","6.1494","49.3494","155.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01004","","SPO-FR01004_00004_100","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2000","13.000","ug/m3","27.05","","Background","rural","6.2717","49.3325","223.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03047","","SPO-FR03047_00007_100","O3","Ozone (air)","P1Y-dx-max","1 year day max max","2000","36.750","ug/m3","0.82","","Background","urban","5.3832","43.2970","36.0","Marseille                                                                       ","FR203C1                                           ","895431","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03061","","SPO-FR03061_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2000","146.000","ug/m3","96.95","","Background","suburban","5.8995","43.1464","59.0","Toulon                                                                          ","FR032C2                                           ","334333","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03065","","SPO-FR03065_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","2000","35624.000","ug/m3","96.13","","Background","urban","5.8817","43.1019","1.0","Toulon                                                                          ","FR032C2                                           ","334333","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01008","","SPO-FR01008_00007_100","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2000","48.708","ug/m3","90.98","","Background","suburban","6.0508","49.2602","300.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01015","","SPO-FR01015_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2000","39.931","ug/m3","93.77","","Industrial","suburban","6.0514","48.8847","186.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03081","","SPO-FR03081_00007_100","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","2000","46.000","ug/m3","92.44","","Background","suburban","4.8142","43.9381","20.0","Avignon                                                                         ","FR039C2                                           ","109451","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01015","","SPO-FR01015_00007_100","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","2000","109.250","ug/m3","91.80","","Industrial","suburban","6.0514","48.8847","186.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01015","","SPO-FR01015_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","27.680","ug/m3","95.16","","Industrial","suburban","6.0514","48.8847","186.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR03082","","SPO-FR03082_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2000","1.000","count","98.35","","Traffic","suburban","4.8220","43.9298","22.0","Avignon                                                                         ","FR039C2                                           ","109451","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR01017","","SPO-FR01017_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2000","15.000","count","96.18","","Background","urban","6.1728","49.0961","185.0","Metz                                                                            ","FR017C2                                           ","166252","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04001","","SPO-FR04001_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2000","0.000","count","99.73","","Background","urban","2.2692","48.8225","36.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR04002","","SPO-FR04002_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2000","0.000","count","89.34","","Background","urban","2.2947","48.9297","28.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02004","","SPO-FR02004_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2000","79.000","ug/m3","97.71","","Background","urban","5.0427","43.4167","107.0","Martigues                                                                       ","FR324C1                                           ","64704","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02008","","SPO-FR02008_00007_100","O3","Ozone (air)","P1Y-dx-avg","1 year daymax average","2000","78.280","ug/m3","95.90","","Background","urban","4.9819","43.4019","3.0","Martigues                                                                       ","FR324C1                                           ","64704","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02015","","SPO-FR02015_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","2000","68013.000","ug/m3","95.45","","Background","rural","5.4672","43.8156","1100.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02015","","SPO-FR02015_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","2000","11687.000","ug/m3","97.27","","Background","rural","5.4672","43.8156","1100.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02017","","SPO-FR02017_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","2000","45.000","ug/m3","97.27","","Background","suburban","5.0243","43.5632","100.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02025","","SPO-FR02025_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","2000","6.265","ug/m3","97.81","","Background","urban","4.8053","43.6325","17.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02025","","SPO-FR02025_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","2000","44.000","ug/m3","97.81","","Background","urban","4.8053","43.6325","17.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
