Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"France","","","FR0250A","","SPO-FR0250A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-max","1 year day max","1982","149.000","ug/m3","82.47","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1982","238.000","ug/m3","95.95","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","35.167","ug/m3","89.86","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00009_100","NOX","Nitrogen oxides (air)","P1Y-day-max","1 year day max","1982","272.014","ug/m3","84.11","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1982","140.000","ug/m3","87.67","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0113A","","SPO-FR0113A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1982","130.000","ug/m3","85.48","","Traffic","rural","2.2092","50.9961","3.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1982","77.458","ug/m3","89.86","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00038_100","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","1982","366.000","ug/m3","89.58","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1982","37.694","ug/m3","95.95","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0045A","","SPO-FR0045A_00003_100","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","18.000","ug SO2/m3","80.27","","Unknown","urban","-1.5233","47.2450","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0064A","","SPO-FR0064A_00003_100","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","36.000","ug SO2/m3","85.21","","Traffic","urban","3.0500","50.6381","19.0","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y","Annual mean / 1 calendar year","1982","106.121","ug/m3","63.29","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0113A","","SPO-FR0113A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","25.000","ug/m3","26.03","","Traffic","rural","2.2092","50.9961","3.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","P1Y-dx-avg","1 year daymax average","1982","54.098","ug/m3","94.25","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00038_100","NO","Nitrogen monoxide (air)","P1Y","Annual mean / 1 calendar year","1982","28.073","ug/m3","89.58","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0271A","","SPO-FR0271A_00006_110","BS","Black smoke (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","33.000","ug/m3","99.18","","Unknown","urban","2.3492","48.8253","","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0032A","","SPO-FR0032A_00006_110","BS","Black smoke (air)","P1Y","Annual mean / 1 calendar year","1982","13.156","ug/m3","100.00","","Unknown","urban","-1.5617","47.2133","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0045A","","SPO-FR0045A_00003_100","SA","Strong acidity (air)","P1Y","Annual mean / 1 calendar year","1982","20.724","ug SO2/m3","80.27","","Unknown","urban","-1.5233","47.2450","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0067A","","SPO-FR0067A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1982","202.000","ug/m3","50.96","","Unknown","suburban","2.9872","50.6006","","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0113A","","SPO-FR0113A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1982","130.000","ug/m3","85.48","","Traffic","rural","2.2092","50.9961","3.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0032A","","SPO-FR0032A_00006_110","BS","Black smoke (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","12.000","ug/m3","100.00","","Unknown","urban","-1.5617","47.2133","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0037A","","SPO-FR0037A_00010_100","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","1982","25.945","mg/m3","34.80","","Unknown","urban","-1.5783","47.2000","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0063A","","SPO-FR0063A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","28.000","ug/m3","84.93","","Unknown","suburban","3.0153","50.6442","","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0064A","","SPO-FR0064A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1982","312.000","ug/m3","84.11","","Traffic","urban","3.0500","50.6381","19.0","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","27.000","ug/m3","82.47","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","1982","104.542","ug/m3","95.07","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0271A","","SPO-FR0271A_00003_100","SA","Strong acidity (air)","P1Y","Annual mean / 1 calendar year","1982","67.337","ug SO2/m3","98.36","","Unknown","urban","2.3492","48.8253","","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0271A","","SPO-FR0271A_00003_100","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","55.000","ug SO2/m3","98.36","","Unknown","urban","2.3492","48.8253","","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0329A","","SPO-FR0329A_00003_100","SA","Strong acidity (air)","P1Y-day-max","1 year day max","1982","234.000","ug SO2/m3","88.22","","Unknown","urban","2.2950","48.9311","","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00010_100","CO","Carbon monoxide (air)","P1Y-dx-avg","1 year daymax average","1982","8.066","mg/m3","88.49","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0329A","","SPO-FR0329A_00006_110","BS","Black smoke (air)","P1Y-day-max","1 year day max","1982","289.000","ug/m3","100.00","","Unknown","urban","2.2950","48.9311","","Paris (greater city)                                                            ","FR001C1                                           ","9845879","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0037A","","SPO-FR0037A_00009_100","NOX","Nitrogen oxides (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","239.000","ug/m3","48.49","","Unknown","urban","-1.5783","47.2000","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0045A","","SPO-FR0045A_00006_110","BS","Black smoke (air)","P1Y","Annual mean / 1 calendar year","1982","8.759","ug/m3","87.40","","Unknown","urban","-1.5233","47.2450","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0032A","","SPO-FR0032A_00006_110","BS","Black smoke (air)","P1Y-day-max","1 year day max","1982","32.000","ug/m3","100.00","","Unknown","urban","-1.5617","47.2133","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0045A","","SPO-FR0045A_00006_110","BS","Black smoke (air)","P1Y-day-max","1 year day max","1982","34.000","ug/m3","87.40","","Unknown","urban","-1.5233","47.2450","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0064A","","SPO-FR0064A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1982","258.000","ug/m3","84.11","","Traffic","urban","3.0500","50.6381","19.0","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0064A","","SPO-FR0064A_00003_100","SA","Strong acidity (air)","P1Y-day-max","1 year day max","1982","292.000","ug SO2/m3","85.21","","Traffic","urban","3.0500","50.6381","19.0","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0060A","","SPO-FR0060A_00003_100","SA","Strong acidity (air)","P1Y","Annual mean / 1 calendar year","1982","12.287","ug SO2/m3","90.69","","Unknown","urban","-1.7467","47.3233","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0067A","","SPO-FR0067A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","45.000","ug/m3","61.10","","Unknown","suburban","2.9872","50.6006","","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0060A","","SPO-FR0060A_00003_100","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","7.000","ug SO2/m3","90.69","","Unknown","urban","-1.7467","47.3233","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","24.000","ug/m3","87.67","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1982","32.059","ug/m3","87.67","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1982","7889.000","ug/m3","39.34","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00009_100","NOX","Nitrogen oxides (air)","P1Y-day-max","1 year day max","1982","337.821","ug/m3","89.59","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0037A","","SPO-FR0037A_00009_100","NOX","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","1982","286.249","ug/m3","48.49","","Unknown","urban","-1.5783","47.2000","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1982","514.000","ug/m3","56.71","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","36.333","ug/m3","95.07","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1982","2068.000","ug/m3","94.25","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1982","0.000","count","90.85","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0286A","","SPO-FR0286A_00003_110","SA","Strong acidity (air)","P1Y-day-max","1 year day max","1982","532.000","ug SO2/m3","64.11","","Unknown","urban","7.7539","48.6083","","Strasbourg                                                                      ","FR006C2                                           ","405733","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0250A","","SPO-FR0250A_00009_100","NOX","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","1982","79.744","ug/m3","85.82","","Traffic","urban","0.1306","49.4992","5.0","Le Havre                                                                        ","FR012C1                                           ","195042","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0286A","","SPO-FR0286A_00003_110","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","65.000","ug SO2/m3","64.11","","Unknown","urban","7.7539","48.6083","","Strasbourg                                                                      ","FR006C2                                           ","405733","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0105A","","SPO-FR0105A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","45.000","ug/m3","83.56","","Traffic","suburban","2.3042","51.0286","3.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0105A","","SPO-FR0105A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y","Annual mean / 1 calendar year","1982","49.600","ug/m3","86.30","","Traffic","suburban","2.3042","51.0286","3.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1982","196.000","ug/m3","87.67","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0146A","","SPO-FR0146A_00003_100","SA","Strong acidity (air)","P1Y-day-max","1 year day max","1982","603.000","ug SO2/m3","77.81","","Unknown","urban","1.0222","49.3767","","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1982","65.000","ug/m3","20.00","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00003_110","SA","Strong acidity (air)","P1Y","Annual mean / 1 calendar year","1982","37.255","ug SO2/m3","87.12","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00010_100","CO","Carbon monoxide (air)","P1Y-day-max","1 year day max","1982","11.746","mg/m3","89.86","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y","Annual mean / 1 calendar year","1982","55.498","ug/m3","78.08","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","37.000","ug/m3","78.08","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00007_100","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","1982","72.000","ug/m3","39.73","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1982","1772.000","ug/m3","39.73","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1982","0.000","count","91.86","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0526A","","SPO-FR0526A_00038_100","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","1982","29.000","ug/m3","92.25","","Traffic","urban","-0.3575","49.1850","5.0","Caen                                                                            ","FR023C2                                           ","144972","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0105A","","SPO-FR0105A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1982","393.000","ug/m3","83.56","","Traffic","suburban","2.3042","51.0286","3.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0110A","","SPO-FR0110A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","61.000","ug/m3","63.29","","Traffic","suburban","2.2956","51.0125","4.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0032A","","SPO-FR0032A_00003_100","SA","Strong acidity (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1982","28.000","ug SO2/m3","86.03","","Unknown","urban","-1.5617","47.2133","","Nantes                                                                          ","FR008C1                                           ","450218","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0064A","","SPO-FR0064A_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1982","39.121","ug/m3","84.11","","Traffic","urban","3.0500","50.6381","19.0","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0067A","","SPO-FR0067A_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1982","168.000","ug/m3","50.96","","Unknown","suburban","2.9872","50.6006","","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0067A","","SPO-FR0067A_00004_110","SPM","Total suspended particulates (aerosol)","P1Y","Annual mean / 1 calendar year","1982","52.233","ug/m3","61.10","","Unknown","suburban","2.9872","50.6006","","Lille                                                                           ","FR009C1                                           ","906981","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR0105A","","SPO-FR0105A_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1982","32.000","count","83.56","","Traffic","suburban","2.3042","51.0286","3.0","Dunkerque                                                                       ","FR042C1                                           ","135715","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"France","","","FR02005","","SPO-FR02005_00004_110","SPM","Total suspended particulates (aerosol)","P1Y","Annual mean / 1 calendar year","1982","36.402","ug/m3","44.93","","Background","urban","5.0516","43.4053","2.0","Martigues                                                                       ","FR324C1                                           ","64704","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
